Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,2.253601,2.27633,2.283908,2.244731,2.174655,2.170174,2.150458
New Zealand,NZL,Government Effectiveness: Estimate,GE.EST,1.932078,1.884018,1.842496,1.769038,1.669032,1.670557,1.589406
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.467928,1.525453,1.519183,1.595223,1.533905,1.411302,1.486
New Zealand,NZL,Rule of Law: Estimate,RL.EST,2.008719,2.001249,1.95464,1.927889,1.876398,1.885101,1.883367
Nicaragua,NIC,Control of Corruption: Estimate,CC.EST,-0.8853105,-0.8883937,-0.8713118,-0.8721152,-1.08738,-1.096854,-1.249458
Nicaragua,NIC,Government Effectiveness: Estimate,GE.EST,-0.8384262,-0.8161373,-0.6887094,-0.6272182,-0.8029793,-0.7708514,-0.7140198
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0407801,-0.0866075,-0.0887977,-0.0488942,-0.9523925,-1.004794,-0.6496124
Nicaragua,NIC,Rule of Law: Estimate,RL.EST,-0.7123449,-0.7361761,-0.6444019,-0.6461701,-1.057517,-1.175733,-1.217995
Niger,NER,Control of Corruption: Estimate,CC.EST,-0.6868329,-0.6542935,-0.6440736,-0.6648608,-0.5763018,-0.5629889,-0.6588671
Niger,NER,Government Effectiveness: Estimate,GE.EST,-0.6966826,-0.6548589,-0.6336225,-0.7034824,-0.7629804,-0.8012532,-0.617085
Niger,NER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.17584,-1.066546,-1.103307,-1.265764,-1.364558,-1.410087,-1.742846
Niger,NER,Rule of Law: Estimate,RL.EST,-0.6458443,-0.5707861,-0.6612533,-0.6820633,-0.579003,-0.5327945,-0.547357
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,-1.274742,-1.079542,-1.024854,-1.078973,-1.051078,-1.101318,-1.09688
Nigeria,NGA,Government Effectiveness: Estimate,GE.EST,-1.186608,-0.9590327,-1.087596,-1.01082,-1.018126,-1.088863,-1.029475
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.130276,-1.925443,-1.87771,-1.999155,-2.101823,-1.920183,-1.859349
Nigeria,NGA,Rule of Law: Estimate,RL.EST,-1.049342,-0.9616836,-1.017473,-0.8708053,-0.8801294,-0.8980616,-0.8124883
Niue,NIU,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..
Niue,NIU,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,0.9891694,1.326901,1.350626
Niue,NIU,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..
North Macedonia,MKD,Control of Corruption: Estimate,CC.EST,-0.0219555,-0.2560261,-0.2851689,-0.309682,-0.3697799,-0.388858,-0.4226768
North Macedonia,MKD,Government Effectiveness: Estimate,GE.EST,0.1313288,0.1180935,0.1035546,0.1445076,0.1981912,-0.002664,0.1382582
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2563829,-0.2870161,-0.3512047,-0.2543324,-0.2087288,0.0043563,0.0983495
North Macedonia,MKD,Rule of Law: Estimate,RL.EST,-0.0525996,-0.188895,-0.2776906,-0.2464661,-0.245655,-0.2431617,-0.0647446
Norway,NOR,Control of Corruption: Estimate,CC.EST,2.226875,2.243494,2.196553,2.24039,2.089908,2.073593,2.099985
Norway,NOR,Government Effectiveness: Estimate,GE.EST,1.828453,1.864143,1.868862,1.986278,1.886028,1.861935,1.936734
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.119959,1.161716,1.200074,1.170479,1.141179,1.170565,1.248287
Norway,NOR,Rule of Law: Estimate,RL.EST,2.028991,2.011003,2.036518,2.025476,1.965735,1.9853,1.983865
Oman,OMN,Control of Corruption: Estimate,CC.EST,0.3101678,0.2691023,0.339559,0.2498263,0.2470057,0.4526003,0.2311826
Oman,OMN,Government Effectiveness: Estimate,GE.EST,0.2654942,0.0811522,0.1916907,0.1945709,0.1844854,0.2590411,0.1418495
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7349073,0.7833398,0.760053,0.7543823,0.6477199,0.5875344,0.3737737
Oman,OMN,Rule of Law: Estimate,RL.EST,0.4857256,0.3767877,0.4078831,0.4349831,0.4649602,0.5544669,0.6204309
Pakistan,PAK,Control of Corruption: Estimate,CC.EST,-0.833827,-0.8108425,-0.8753213,-0.779681,-0.785426,-0.8666273,-0.8403147
Pakistan,PAK,Government Effectiveness: Estimate,GE.EST,-0.7555079,-0.667757,-0.6534616,-0.596828,-0.6311114,-0.6771356,-0.5459959
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.401279,-2.482708,-2.483173,-2.406306,-2.269401,-2.265187,-1.853356
Pakistan,PAK,Rule of Law: Estimate,RL.EST,-0.7604407,-0.766732,-0.8045743,-0.7241798,-0.6735412,-0.6674315,-0.6917597
Palau,PLW,Control of Corruption: Estimate,CC.EST,-0.4725188,-0.5247039,-0.4280255,-0.4712846,-0.5525867,-0.4486384,-0.4629044
Palau,PLW,Government Effectiveness: Estimate,GE.EST,-0.5690626,-0.5365816,-0.4018162,-0.2280606,-0.0143339,-0.0456735,-0.0465997
Palau,PLW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9895858,0.9194738,0.9504054,0.8745483,0.8498075,0.8770632,0.8887936
Palau,PLW,Rule of Law: Estimate,RL.EST,0.2755073,0.244574,0.3240755,0.2858942,0.3066581,0.3144668,-0.1902315
Panama,PAN,Control of Corruption: Estimate,CC.EST,-0.3395745,-0.370707,-0.4946144,-0.5425075,-0.5531593,-0.5822327,-0.5141932
Panama,PAN,Government Effectiveness: Estimate,GE.EST,0.2618098,0.2919122,0.1854768,0.0157372,-0.0161535,0.0645118,0.0715803
Panama,PAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2090082,0.3860773,0.4114301,0.389817,0.2609004,0.3036199,0.2297324
Panama,PAN,Rule of Law: Estimate,RL.EST,-0.0596157,-0.1064381,0.0494793,0.0317585,-0.0919927,-0.1187436,-0.2077735
Papua New Guinea,PNG,Control of Corruption: Estimate,CC.EST,-0.9104193,-0.9399223,-0.9332389,-0.9014524,-0.8735843,-0.9914853,-0.5739502
Papua New Guinea,PNG,Government Effectiveness: Estimate,GE.EST,-0.6131731,-0.6067827,-0.7375593,-0.6654483,-0.6704652,-0.8091748,-0.8467313
Papua New Guinea,PNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3393671,-0.4221483,-0.5047721,-0.6978666,-0.6772177,-0.6973711,-0.7393168
Papua New Guinea,PNG,Rule of Law: Estimate,RL.EST,-0.8018588,-0.8693526,-0.7766212,-0.823908,-0.7689355,-0.8012539,-0.7197714
Paraguay,PRY,Control of Corruption: Estimate,CC.EST,-0.9696695,-0.9471362,-0.7095437,-0.7041839,-0.8349028,-0.8308774,-0.8706585
Paraguay,PRY,Government Effectiveness: Estimate,GE.EST,-0.9197074,-0.9486123,-0.7924384,-0.8088629,-0.5197215,-0.5343443,-0.4658506
Paraguay,PRY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0886275,0.038498,0.1417897,0.001771,-0.0797712,-0.0103485,0.0151681
Paraguay,PRY,Rule of Law: Estimate,RL.EST,-0.6732604,-0.6916426,-0.7299343,-0.7051968,-0.5235263,-0.5564749,-0.4150999
Peru,PER,Control of Corruption: Estimate,CC.EST,-0.560282,-0.5338569,-0.3672633,-0.4985409,-0.5298323,-0.4528491,-0.4895027
Peru,PER,Government Effectiveness: Estimate,GE.EST,-0.26719,-0.2772451,-0.1788173,-0.1301121,-0.2468995,-0.0678705,-0.2374633
Peru,PER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5506569,-0.3975714,-0.2017269,-0.2595458,-0.2704434,-0.152365,-0.2868988
Peru,PER,Rule of Law: Estimate,RL.EST,-0.5211661,-0.4855335,-0.4821758,-0.5033391,-0.5290633,-0.4871095,-0.3429749
Philippines,PHL,Control of Corruption: Estimate,CC.EST,-0.4370157,-0.4534664,-0.4881241,-0.476546,-0.5422267,-0.5730505,-0.4816633
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,0.1927041,0.1119681,-0.0104617,-0.0546969,0.0531931,0.0520084,0.0608745
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7138209,-0.8556625,-1.379819,-1.18508,-1.092062,-0.9151124,-0.7937949
Philippines,PHL,Rule of Law: Estimate,RL.EST,-0.3174057,-0.3429787,-0.3550694,-0.417701,-0.4749934,-0.4769835,-0.5518214
Poland,POL,Control of Corruption: Estimate,CC.EST,0.6834657,0.7202488,0.7813226,0.7294688,0.6541066,0.6421292,0.6507944
Poland,POL,Government Effectiveness: Estimate,GE.EST,0.7488349,0.7274681,0.6533463,0.5678334,0.5629848,0.534801,0.3764992
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8429408,0.8748524,0.507242,0.5183783,0.4925416,0.5636535,0.5743839
Poland,POL,Rule of Law: Estimate,RL.EST,0.8201537,0.7830253,0.6099276,0.4414217,0.4204909,0.4312604,0.5398862
Portugal,PRT,Control of Corruption: Estimate,CC.EST,0.9146361,0.9291471,0.8978634,0.8611922,0.8402586,0.7784246,0.7510967
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,0.9878986,1.188819,1.18345,1.333176,1.218545,1.168682,1.023436
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8062744,0.9178401,0.9740514,1.118587,1.129285,1.066231,1.026339
Portugal,PRT,Rule of Law: Estimate,RL.EST,1.121675,1.131652,1.074871,1.138645,1.142829,1.138518,1.183432
Puerto Rico,PRI,Control of Corruption: Estimate,CC.EST,0.4620451,0.08629,0.0351422,0.1400786,0.0411964,0.0136583,0.0164234
Puerto Rico,PRI,Government Effectiveness: Estimate,GE.EST,0.3629206,0.358371,0.3954151,-0.0988716,-0.159219,-0.1645184,-0.2595392
Puerto Rico,PRI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8199927,0.8551208,0.689354,0.4847353,0.2777765,0.1380345,0.4316497
Puerto Rico,PRI,Rule of Law: Estimate,RL.EST,0.7673452,0.7474626,0.6593824,0.6252677,0.5869438,0.5874102,0.6325482
Qatar,QAT,Control of Corruption: Estimate,CC.EST,0.9887244,0.8918228,0.9008223,0.7364429,0.7255781,0.8493823,0.7839146
Qatar,QAT,Government Effectiveness: Estimate,GE.EST,0.9446191,0.9546039,0.7351737,0.742582,0.6294053,0.7049138,0.9082767
Qatar,QAT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9774578,0.9966304,0.9002346,0.6611612,0.6635707,0.7001042,0.6707044
Qatar,QAT,Rule of Law: Estimate,RL.EST,0.8639319,0.7704065,0.7942954,0.7264165,0.7347725,0.7344219,1.000929
Reunion,REU,Control of Corruption: Estimate,CC.EST,0.6400556,0.632761,0.6408444,0.6463867,0.6324254,0.6253356,0.6787988
Reunion,REU,Government Effectiveness: Estimate,GE.EST,0.9520539,1.007015,1.06265,1.113619,1.107289,1.088741,0.9790366
Reunion,REU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2570441,0.2859343,0.3168583,0.3198934,0.2596771,0.2390863,0.2291354
Reunion,REU,Rule of Law: Estimate,RL.EST,1.178142,1.114372,1.102981,1.117699,1.12029,0.8455459,0.6886193
Romania,ROU,Control of Corruption: Estimate,CC.EST,-0.1842422,-0.1024358,-0.1026778,-0.0743129,-0.1516164,-0.1613596,-0.0285288
Romania,ROU,Government Effectiveness: Estimate,GE.EST,0.1636523,0.1072816,-0.0409146,-0.0524346,-0.1330298,-0.1621793,-0.2205489
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0491361,0.1891144,0.2771966,0.0564023,0.0468848,0.5617022,0.5892175
Romania,ROU,Rule of Law: Estimate,RL.EST,0.208449,0.1953149,0.4245778,0.4195111,0.359746,0.4016761,0.3688681
Russian Federation,RUS,Control of Corruption: Estimate,CC.EST,-0.9192273,-0.9492745,-0.8225474,-0.8921309,-0.8506647,-0.8100985,-0.9105806
Russian Federation,RUS,Government Effectiveness: Estimate,GE.EST,-0.1096965,-0.2047026,-0.1974346,-0.0756785,-4.42E-05,0.1501806,0.0334169
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9436175,-1.029335,-0.9462103,-0.6406305,-0.541189,-0.5573844,-0.7314647
Russian Federation,RUS,Rule of Law: Estimate,RL.EST,-0.7415574,-0.7637034,-0.7923563,-0.7936877,-0.7823287,-0.7236124,-0.7602831
Rwanda,RWA,Control of Corruption: Estimate,CC.EST,0.7626482,0.6359937,0.6441798,0.6268088,0.5805086,0.5647855,0.5545963
Rwanda,RWA,Government Effectiveness: Estimate,GE.EST,-0.0256973,-0.0461111,0.0978688,0.2621303,0.2057738,0.1845681,0.3421282
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3134696,0.0132411,-0.0548993,0.0880958,0.1104013,0.0642397,0.0325207
Rwanda,RWA,Rule of Law: Estimate,RL.EST,0.0567817,0.0503257,0.1017746,0.1211631,0.1168691,0.0765001,0.1073663
Samoa,WSM,Control of Corruption: Estimate,CC.EST,0.2961685,0.2912004,0.2764556,0.6232969,0.6334496,0.6398521,0.6941885
Samoa,WSM,Government Effectiveness: Estimate,GE.EST,0.454568,0.5082157,0.5403722,0.5906206,0.5919284,0.4351541,0.5234683
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.121905,1.183974,1.197349,1.178782,1.167804,1.157789,1.155737
Samoa,WSM,Rule of Law: Estimate,RL.EST,0.7173197,0.6983694,0.761978,0.8020398,0.8072889,1.079298,0.8797514
San Marino,SMR,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..
San Marino,SMR,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9895858,0.9194738,0.9504054,0.8745483,0.8498075,0.8984475,0.87713
San Marino,SMR,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Control of Corruption: Estimate,CC.EST,-0.0018195,-0.0450554,-0.0660744,0.1616542,0.1867451,0.1965523,0.1639229
Sao Tome and Principe,STP,Government Effectiveness: Estimate,GE.EST,-0.8178212,-0.7511426,-0.672242,-0.7487336,-0.6335805,-0.6277019,-0.6447411
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.184183,0.1440426,0.2232869,0.1860471,0.522385,0.51391,0.4817928
Sao Tome and Principe,STP,Rule of Law: Estimate,RL.EST,-0.7929833,-0.7561453,-0.6633283,-0.7022804,-0.6840167,-0.6794825,-0.6857361
Saudi Arabia,SAU,Control of Corruption: Estimate,CC.EST,0.0874232,0.0522682,0.2309858,0.3661138,0.3605623,0.2751487,0.2689767
Saudi Arabia,SAU,Government Effectiveness: Estimate,GE.EST,0.207411,0.1996553,0.2609961,0.2589448,0.3214861,0.306174,0.1460869
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2858447,-0.626399,-0.4648285,-0.6378249,-0.6224066,-0.6058908,-0.6610959
Saudi Arabia,SAU,Rule of Law: Estimate,RL.EST,0.1320963,0.1177256,0.3375647,0.1009025,0.1418254,0.1685323,0.2406326
Senegal,SEN,Control of Corruption: Estimate,CC.EST,0.0557512,0.059148,9.11E-05,-0.0916629,-0.0246192,0.0387791,0.0303711
Senegal,SEN,Government Effectiveness: Estimate,GE.EST,-0.4043832,-0.4266944,-0.4540811,-0.3182059,-0.2663279,-0.0581013,0.0108911
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1982231,-0.1166648,-0.2182553,-0.0505368,-0.101474,0.0465478,-0.0207329
Senegal,SEN,Rule of Law: Estimate,RL.EST,-0.081915,-0.1417563,-0.1066034,-0.1485602,-0.2072071,-0.1904918,-0.2755702
Serbia,SRB,Control of Corruption: Estimate,CC.EST,-0.2269286,-0.2669985,-0.3223662,-0.3775188,-0.3381808,-0.389201,-0.4258816
Serbia,SRB,Government Effectiveness: Estimate,GE.EST,0.0892741,0.1108453,0.079421,0.1177542,0.1212776,0.0484762,0.0324048
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1841108,0.238982,0.1401536,0.0868554,0.0089511,-0.0659501,-0.0928664
Serbia,SRB,Rule of Law: Estimate,RL.EST,-0.149774,-0.1172576,-0.15936,-0.1962158,-0.184353,-0.1621674,-0.184858
Seychelles,SYC,Control of Corruption: Estimate,CC.EST,0.4381423,0.8839535,0.776205,0.6720986,0.7057564,0.9700111,1.230001
Seychelles,SYC,Government Effectiveness: Estimate,GE.EST,0.3604801,0.4225658,0.36974,0.4083837,0.5030127,0.516902,0.5116493
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3616324,0.6887798,0.7330045,0.7933625,0.6875581,0.6827319,0.7166618
Seychelles,SYC,Rule of Law: Estimate,RL.EST,0.1262982,0.2009522,0.1508065,0.0938101,0.1980097,0.1717875,0.2092119
Sierra Leone,SLE,Control of Corruption: Estimate,CC.EST,-0.9406607,-0.7997883,-0.8189905,-0.5674595,-0.4900537,-0.4321528,-0.3603601
Sierra Leone,SLE,Government Effectiveness: Estimate,GE.EST,-1.244316,-1.250111,-1.170724,-1.170156,-1.143427,-1.126064,-1.016485
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1040397,-0.1025168,-0.1599265,-0.0358612,-0.0852979,-0.0528448,-0.2436621
Sierra Leone,SLE,Rule of Law: Estimate,RL.EST,-0.9219634,-0.8536821,-0.7775531,-0.7814531,-0.7672427,-0.7662208,-0.7564426
Singapore,SGP,Control of Corruption: Estimate,CC.EST,2.07166,2.093367,2.088079,2.137123,2.174483,2.159583,2.151986
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2.182681,2.236045,2.20568,2.223338,2.230585,2.220709,2.3353
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.186271,1.311753,1.495759,1.61567,1.487936,1.500786,1.465074
Singapore,SGP,Rule of Law: Estimate,RL.EST,1.824715,1.813336,1.825398,1.827708,1.844995,1.878919,1.880382
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,0.1278093,0.1429831,0.1863193,0.1321426,0.2620581,0.2180149,0.4447879
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,0.7975253,0.7683401,0.8302189,0.7037069,0.6173107,0.5852264,0.5440794
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.039121,0.8745452,0.7211707,0.9099894,0.7434435,0.6671577,0.6392572
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,0.485532,0.4926068,0.6252691,0.5429751,0.5021188,0.5284449,0.6785191
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,0.7269378,0.7733145,0.8230363,0.8164077,0.8705902,0.9221385,0.8073283
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,1.004995,0.9721034,1.12686,1.173108,1.124266,1.081091,1.166243
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9657734,0.9533927,0.990436,0.8733998,0.9011371,0.8074292,0.7064864
Slovenia,SVN,Rule of Law: Estimate,RL.EST,1.001441,0.9744548,1.082729,1.026974,1.058605,1.118611,1.066489
Solomon Islands,SLB,Control of Corruption: Estimate,CC.EST,-0.2779049,-0.3408055,-0.3442692,0.0982467,0.0072425,-0.0071937,0.0968989
Solomon Islands,SLB,Government Effectiveness: Estimate,GE.EST,-1.068603,-1.024599,-0.9847264,-1.011195,-1.018458,-0.9993162,-0.9127187
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4702248,0.6609848,0.5060284,0.1990407,0.3645273,0.5082222,0.6357331
Solomon Islands,SLB,Rule of Law: Estimate,RL.EST,-0.5023792,-0.4862776,-0.3190676,-0.2301479,-0.2328003,-0.1392097,-0.0995416
Somalia,SOM,Control of Corruption: Estimate,CC.EST,-1.659837,-1.615454,-1.701097,-1.712957,-1.788003,-1.709903,-1.670352
Somalia,SOM,Government Effectiveness: Estimate,GE.EST,-2.446712,-2.197022,-2.190937,-2.205673,-2.185711,-2.236429,-2.093571
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.515828,-2.380828,-2.357363,-2.259042,-2.260305,-2.386645,-2.518731
Somalia,SOM,Rule of Law: Estimate,RL.EST,-2.349509,-2.300136,-2.346823,-2.299067,-2.328754,-2.350949,-2.299745
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,-0.0614517,0.0252705,0.1184792,-0.0263975,-0.0258746,0.0729309,0.0640369
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST,0.3407953,0.2915252,0.3061665,0.2908573,0.3326285,0.3676561,0.2993964
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.146389,-0.2129929,-0.141504,-0.2775617,-0.2277793,-0.2676704,-0.2368584
South Africa,ZAF,Rule of Law: Estimate,RL.EST,0.1827036,0.0881371,0.1161583,-0.0425192,-0.1022561,-0.0761623,-0.1154166
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,-1.589499,-1.687825,-1.714616,-1.707709,-1.710797,-1.773469,-1.905176
South Sudan,SSD,Government Effectiveness: Estimate,GE.EST,-2.068934,-2.163243,-2.353247,-2.475142,-2.429042,-2.451946,-2.34441
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.646577,-2.375689,-2.418966,-2.452472,-2.442854,-2.511948,-2.168307
South Sudan,SSD,Rule of Law: Estimate,RL.EST,-1.82308,-1.855509,-1.929818,-1.920971,-1.951642,-1.97004,-1.92503
Spain,ESP,Control of Corruption: Estimate,CC.EST,0.694679,0.6669499,0.6071717,0.5475208,0.64632,0.6989556,0.7411525
Spain,ESP,Government Effectiveness: Estimate,GE.EST,1.178317,1.188101,1.129903,1.038661,1.004939,1.001175,0.8949537
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2431217,0.2514912,0.4131883,0.2828842,0.287804,0.3106858,0.3952676
Spain,ESP,Rule of Law: Estimate,RL.EST,0.9682609,0.9148642,0.9971728,1.059366,1.013062,1.025826,0.9019612
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,-0.3438012,-0.3441233,-0.3106176,-0.4532179,-0.3320415,-0.2891587,-0.31243
Sri Lanka,LKA,Government Effectiveness: Estimate,GE.EST,0.0535279,-0.0095256,-0.0263917,-0.1512185,-0.232434,-0.1143393,-0.0702101
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.330464,0.0903681,-0.0040295,-0.0711655,-0.1452709,-0.2176228,-0.0465375
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,-0.1701762,0.0372322,0.1105179,0.0484503,0.0257045,-0.0118801,-0.0452499
St. Kitts and Nevis,KNA,Control of Corruption: Estimate,CC.EST,0.2473855,0.5047486,0.5139871,0.5241385,0.4534099,0.3855519,0.3771998
St. Kitts and Nevis,KNA,Government Effectiveness: Estimate,GE.EST,-0.0721667,0.1170366,0.141353,0.3258416,0.5495368,0.5423087,0.6968508
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.5724882,0.5823264,0.6263307,0.6470767,0.6962385,0.7239246,0.9338933
St. Kitts and Nevis,KNA,Rule of Law: Estimate,RL.EST,0.0711449,0.4794223,0.5054599,0.5409001,0.5603855,0.4798416,0.5296315
St. Lucia,LCA,Control of Corruption: Estimate,CC.EST,0.4146334,0.6180407,0.6306165,0.5623927,0.5214695,0.5235761,0.5112875
St. Lucia,LCA,Government Effectiveness: Estimate,GE.EST,-0.0166294,-0.0794937,0.0278941,0.2360964,0.2144511,0.2226826,0.1528237
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8164504,0.8536908,1.018932,0.9894348,1.006895,0.9132686,0.8724012
St. Lucia,LCA,Rule of Law: Estimate,RL.EST,0.5675426,0.6727381,0.5169517,0.5667552,0.5993176,0.5703948,0.623391
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,CC.EST,0.6242031,0.6749921,0.6759608,0.7043971,0.7648326,0.7815572,0.8065515
St. Vincent and the Grenadines,VCT,Government Effectiveness: Estimate,GE.EST,0.1315845,0.0295989,0.2169585,0.2360964,0.2144511,0.2226826,0.1528237
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8164504,1.004725,1.018932,0.8884665,0.8408569,0.9535552,1.034534
St. Vincent and the Grenadines,VCT,Rule of Law: Estimate,RL.EST,0.5527931,0.5927652,0.404182,0.3981628,0.4262559,0.4476969,0.5650526
Sudan,SDN,Control of Corruption: Estimate,CC.EST,-1.445476,-1.466719,-1.525485,-1.528241,-1.419316,-1.365432,-1.386456
Sudan,SDN,Government Effectiveness: Estimate,GE.EST,-1.532703,-1.476073,-1.515171,-1.42955,-1.611979,-1.622059,-1.48648
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.363085,-2.162183,-2.337218,-1.97747,-1.823437,-1.701787,-1.763156
Sudan,SDN,Rule of Law: Estimate,RL.EST,-1.167597,-1.211051,-1.258443,-1.106437,-1.119601,-1.140721,-1.067483
Suriname,SUR,Control of Corruption: Estimate,CC.EST,-0.4432378,-0.2390532,-0.3033756,-0.1724229,-0.2103329,-0.392585,-0.4340073
Suriname,SUR,Government Effectiveness: Estimate,GE.EST,-0.1763181,-0.3460965,-0.3381316,-0.6161672,-0.657892,-0.5902826,-0.5390079
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2492708,0.2566883,0.1620813,0.1266813,0.0650854,0.1014941,0.4155418
Suriname,SUR,Rule of Law: Estimate,RL.EST,-0.1372686,-0.1954629,-0.1549865,-0.1493488,-0.0638731,-0.0597261,-0.1075155
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2.115107,2.188359,2.152424,2.148431,2.149015,2.13129,2.128127
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,1.687709,1.715613,1.699182,1.716437,1.71131,1.709257,1.719101
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.065415,0.9471064,1.017941,0.9844168,0.9405567,1.039473,1.022893
Sweden,SWE,Rule of Law: Estimate,RL.EST,1.979652,2.026205,1.993451,1.861854,1.82619,1.832539,1.806388
Switzerland,CHE,Control of Corruption: Estimate,CC.EST,2.151821,2.137136,1.98834,1.992473,2.008586,1.983491,2.078857
Switzerland,CHE,Government Effectiveness: Estimate,GE.EST,2.112308,1.99769,2.008059,2.059372,2.038619,1.951758,2.020098
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.402653,1.339359,1.30629,1.256805,1.333553,1.324953,1.191969
Switzerland,CHE,Rule of Law: Estimate,RL.EST,1.994871,1.945031,1.947713,1.932935,1.931327,1.907008,1.828168
